Question,Answer
Class Attended Marks: I noticed that there is &#34;Class Attended&#34; marks and it is currently 0/19. i am wondering is this from iclicker quizzes and when does it start?,"<p>These are indeed iclicker marks. They started on Thursday (second lecture).</p>
<p></p>
<p>I am unsure how &#34;real-time&#34; these marks will be updated (or if at all they will be updated). Unfortunately, iClicker and EdX do not really have any integration. There will certainly be a manual process where the instructors will provide the ISAs with access to their class&#39; iclicker data and then the ISAs will &#34;somehow&#34; (think shell scripts) pull the marks out and into EdX.</p>
<p></p>
<p><strong attention=""kiiyg8ilqcw1tv"">@Adrian Reetz</strong>  might have more details.</p>"
"A01 Q3 Content Usage: <p>In question 3, it says the content for this question is simple recursion and integer arithmetic. Does this mean that we can&#39;t use accumulative recursion for this question?</p>
<p></p>
<p><a href=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwdi08mpc2k%2Fcf46c5e9808860e19e6d8acc616d5b46ab826ef6ccc2fb2e4ab36253c9d1dcf8%2FScreenshot_2024-01-15_at_12.02.57_AM.png"" target=""_blank"" rel=""noopener noreferrer"">Screenshot_2024-01-15_at_12.02.57_AM.png</a></p>","<md>As long as you can compile successfully on marmoset and pass the public test, your code should not violate any restrictions.</md>"
A1 Q3 Mutual Recursion: Can i use mutual recursion?,"<md>As long as you can pass the public test then sure.

Edit: Mutual recursion requires forward declaration, which hasn't been covered yet. So you can, if you are able to do this without forward declaration.

A hint for fun and curiosity here: you can achieve it by writing your own C compiler which you might have learned somewhere.

Edit: To make the hint clear, this is only for fun and curiosity not for really solving this question. Marmoset uses its own compiler which only support mutual recursion when you have forward declaration. That is, you should not use mutual recursion for this question. If you want to do something extra and just for fun, you can try to write your own compiler that can actually compile without using forward declaration.</md>
<md>As long as you can pass the public test then sure.

Edit: Mutual recursion requires forward declaration, which hasn't been covered yet. So you can, if you are able to do this without forward declaration.

A hint for fun and curiosity here: you can achieve it by writing your own C compiler which you might have learned somewhere.</md>
<md>As long as you can pass the public test then sure.

Edit: Mutual recursion requires forward declaration, which hasn't been covered yet. So you can, if you are able to do this without forward declaration.

A hint for fun and curiosity here: you can achieve it by writing your own C compiler which you might have learned in somewhere.</md>
<md>As long as you can pass the public test then sure.

Edit: Mutual recursion requires forward declaration, which hasn't been covered yet. So you can, if you are able to do this without forward declaration.</md>
<md>As long as you can pass the public test then sure.</md>"
"Can we add extra parameters to the assigned functions in our assignments?: For questions where we need to implement certain functions such as this function in Q3 A1, can we add additional parameters to the function to help our solution? <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwam6q3i52z9%2Fe2867caf5327cfb4ce46cd38547abc88afeb3053f6d65a07d6a7270b0b9ff8d1%2FScreen_Shot_2024-01-15_at_2.12.02_PM.png"" alt=""Screen_Shot_2024-01-15_at_2.12.02_PM.png"" />","<md>Please do not modify the parameters otherwise marmoset might not accept it due to the change of function declaration. If you do want to use extra parameters you can create helper functions to handle them.</md>
<md>Please do not modify the parameters otherwise marmoset might not accept it due to the change of function definition. If you do want to use extra parameters you can create helper functions to handle them.</md>"
A1 Q3 Sum Luhn Test Case: Could someone tell me what the answer would be to the following function call be?<br /><br />sum_luhn(10000000),"<p>Oh okay I see. My bad.</p>
<p></p>"
No &#34;fake&#34; assignement on Markus for A00 q5: ,"<p>We will set it up for you.</p>
<p></p>
<p>Update: it should be set up now.</p>
<md>We will set it up for you.</md>"
A1 Magic Numbers: Are we allowed to have magic numbers in A1 since we&#39;re not allowed to use constants or variables yet?,"<md>No variables for A1, so the answer is yes.</md>"
"A1 Q1b GCD: Since the question states both m and n are positive, examples such as gcd(0, 0) = 0 and gcd(0, n) = n, will not be tested correct?",<md>They will be tested to make sure you assert the requirements correctly. Your function should be able to tell if there are invalid inputs.</md>
"A01 Question 3 - sum_luhn: Given that the verify_card() function will give sum_luhn() only 7 digit integers, is it implied that we only need to test 7 digit integers on sum_luhn(), or should sum_luhn() be able to run for different integer lengths?",<md>Please check the requirement sections for sum_luhn.</md>
A1 - Should I leave the return statements provided?: Or should I get rid of it if it&#39;s unnecessary?,<md>If it is unnecessary and Marmoset does not complain about it then you can just remove it.</md>
Is there or will there be an official post for A1?: ,<md>A few announcements and FAQs have just been posted.</md>
trace_msg: Do we always need to include the line &#34;trace_msg(&#34;All assertion based tests passed!&#34;)&#34; in the assertion part (check-expect part). Does it have the same function as the automatic message in racket such as &#34;All tests passed!&#34; to let the programmer know all tests have passed?,"<md>You don't have to, it's just for clear communication and serves the same purpose as the message in DrRacket, as you pointed out.</md>"
A1 — Style Guide: Do we have to follow the style guide for assignment 1? ,"<md>Although A1 will be hand-marked for feedback only, we _**strongly**_ encourage you to follow it. The earlier you get used to it, the higher style marks you can get in future assignments when they start to matter.</md>"
"A01 q3 what if the calculated checksum equals to 10?: <p>for example there&#39;s a number where its payload is 3809012, using the luhn&#39;s algorithm we meant to find 6 &#43; 8 &#43; 0 &#43; 9 &#43; 0 &#43; 1 &#43; 4 = 28, and then combining the result we get 10.</p>
<p></p>
<p>Now what should the last digit which is the checksum of that number be according to this result?</p>
<p></p>
<p>I assume we have to sum digit the 10 again which result in 1? If so the number should be 38090121?</p>
<p></p>
<p>Any answers are appreciated :)</p>",I believe that your assumption is correct
A1 Q2: Does the assign_cnt include the style assignment?,For marking scheme yes it will be counted as an additional assignment. But for the question assign_cnt is a variable where is the assignment student submit in total.
"error: expected expression: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwa7mpvvkep%2F4e4a44116d73487c1545aa979b850d12046753315e608b605b23fb668b04a74b%2FScreenshot_2024-01-16_at_22.23.44.png"" alt=""Screenshot_2024-01-16_at_22.23.44.pngNaN"" /></p>
<p>what does this error mean?</p>",Errors are caused by incorrect syntax in function calls and parameter declarations in function calls.
"A1 Q3: For the luhn algorithm, what if the first 7 digits evaluate to a number like 38 or 92. Here the sum of those 2 digits is 11, which is not a single digit. Would the last digit here be 2 (1 &#43; 1) for it to be correct?<br /><br />Ex. Applying sum_luhn on 1238769 should give 38. What would the last digit of this card be for it to be valid?","<p>The instruction about this question include the information taht you need. Please read in deatil and try to solve it.</p>
<p></p>
<p>Note that instructors cannot tell you if your answer is correct, you can ask about confusions surrounding the question itself, but we will not comment on if your implementation is correct or incorrect.</p>"
"Q2 Overall Mark: For calculating the overall mark, do we have to use the weightings provided in the course outline?",<md>yes</md>
"I don&#39;t understand what the question is asking. It&#39;s still asking for an answer.: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwcdk94xt77a%2F95336b24d7ba7ceae70327dec6b14615c0e81260417a008d4af1265072c13258%2FScreenshot_2024-01-17_at_11.05.59_AM.png"" alt=""Screenshot_2024-01-17_at_11.05.59_AM.pngNaN"" /></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwcdk94xt77a%2F6a1dcb7cc737b08d97989eb059ce2416dad0ebc7f5206e1ba40930dfb00d8bd7%2FScreenshot_2024-01-17_at_11.05.47_AM.png"" alt=""Screenshot_2024-01-17_at_11.05.47_AM.png"" /></p>",The answer is shown in the question.
Conditionals or if in assignment 1: Resolved,<md>solved</md>
are the course notes the session slides: ,<md>yes</md>
q7: Does order of files/ directories matter?,<md>please ask in CS136L’ piazza.</md>
"Test cases for Asserting requirements: Do we include test cases for testing the requirements in the design recipe? If so, how?",You can include invalid tests to see if your assertions are correct.
"A1 Repeating Assertions: <p>If there an assertion that we need to make for the main function, and we write it in our helper function, do we need to repeat the same assertion in the main function or can we leave it as is (since the main function would quit as well if the helper function quits)?</p>
<p></p>
<p>Also, do we need to test all our helper functions in general, or just include a purpose statement?</p>
<p></p>","Make sure invalid function calls don’t get through program execution, i.e., they will always be caught by some assertion in your code. That said, it’s always better to assert all requirements in all functions, regardless of whether it’s the main function or a helper, just to be safe.
Make sure invalid function calls don’t get through program execution, i.e., they are caught by at least one assertion somewhere in your code. That said, it’s always better to assert all requirements in all functions, regardless of whether it’s the main function or a helper, just to be safe."
