Question,Answer
"PP1 Q3 (recommended): <p>I was wondering if what I did here was correct:</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8m8y7to62l%2F3fb72ac0d2620cd6265f0d55b18a3a761b2bde2a91fe6ecb34371a56cfb9edac%2Fimage.png"" alt=""image.png"" /></p>","<p>This might be a commonly made mistake. One cannot &#34;cancel&#34; $$\vec{w}$$ in $$\frac{\vec{v}\cdot \vec{w}}{\vec{w}\cdot \vec{w}}$$. $$\frac{\vec{v}}{\vec{w}}$$ is not well-defined.</p>
<p></p>
<p>Moreover, $$\frac{\vec{v}\cdot \vec{w}}{\vec{w}}$$ is undefined.</p>
This might be a commonly made mistake. One cannot &#34;cancel&#34; $$\vec{w}$$ in $$\frac{\vec{v}\cdot \vec{w}}{\vec{w}\cdot \vec{w}}$$. $$\frac{\vec{v}}{\vec{w}}$$ is not well-defined.
This might be a commonly made mistake. One cannot &#34;cancel&#34; $$\vec{w}$$ in $$\frac{\vec{v}\cdot \vec{w}}{\vec{w}\cdot \vec{w}}$$. $$\frac{\vec{v}{\vec{w}}$$ is undefined. "
"Pp1 q4: <a href=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwea27oxg6a4%2Fb75e677d5caeed611b39400b017ba7a6f225acda081e269a01247600f713a3f2%2FIMG_0044.png"" target=""_blank"" rel=""noopener noreferrer"">IMG_0044.png</a> I am wondering if what I did here is correct.","No.  Sorry.  You are mixing up the dot product with scalar multiplication.  You also don&#39;t have the definition of projection correct.  The denominator of the scalar at the front should be the length of $$\vec{w}$$ squared. 
I believe there&#39;s a mistake with $$\frac{(\vec{v}+\vec{u})\cdot \vec{w}}{||\vec{w}||^2}\vec{w}=(\vec{v}+\vec{u})\cdot\hat{w}^2$$ as we haven&#39;t covered squaring vectors.<br /><br />try expanding the dot product $$(\vec{v}+\vec{u})\cdot \vec{w} = (\vec{v} \cdot \vec{w}) + (\vec{u} \cdot \vec{w})$$"
"Can someone help explain the projection formula?: For example, I don&#39;t get why normalizing is part of the formula. I also just don&#39;t get in general why each variable is there and why it is important","We know that the projection of $$\vec{v}$$ onto $$\vec{w}$$ is a scalar multiple of $$\vec{w}$$.  How do we find the scalar involved?  Check out this slide from my lecture.  Let me know if you have any questions.  <img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fidt8cfyuv993c4%2Fee3fb94c2a98be36360b4d6ab3a5ceda90f2da36eb50b5e88870a61a1d84a848%2FScreen_Shot_2024-01-14_at_10.32.57_PM.png"" alt=""Screen_Shot_2024-01-14_at_10.32.57_PM.pngNaN"" />"
"When are the weekly practice problems posted each week?: <p>On what day and at what time? Thanks</p>
<p></p>
<p>Would be great if they were available immediately after the earliest 136 classes end on Monday</p>
<p></p>
<p></p>",I am the one posting the weekly practice problems.  I&#39;ll try to get them posted earlier. 
"Do we have tutorial today?: Hi, just want to know if today&#39;s tutorial is required to show up",Tutorial time slots are only used for quizzes.  If there isn&#39;t a quiz then you don&#39;t need to show up. 
"Q7 practice : check proof: <p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwb00ovad5em%2F15aa6b5462abcc6ecbc1905081746c85f3e67f7fdff284d4c781228a8d143c52%2Fimage.png"" alt=""image.pngNaN"" /></p>
<p>can someone please check if this is a valid solution? thank you so much.</p>
<p>btw I didn&#39;t write that c = v2/u2</p>","It looks good, but what if any of the entries of the vector u is 0? You have to consider that since you are deriving by these values."
Can we use defination without proving it?: I just wondering can we use the aXb = ||a|| ||b|| sin(theta) without proing it in the test?,"I assume you mean $$||\vec{a} \times \vec{b}||=||\vec{a}|| ||\vec{b}||\sin \theta$$ because what you wrote is not correct.  And yes, you can use this fact without proving it. "
"Final -- Calculators Allowed?: <p>I was reviewing the course outline again and noticed that the midterm specifies <strong>no calculators</strong> but the quizzes and the final <strong>do not explicitly address </strong>whether calculators are allowed. I&#39;m assuming they are not allowed since 135, 137, and 138 do not permit them. However, I just want to confirm so I&#39;m not taken by surprise or anything.</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8iusqnz5hk%2Fed2cd6398aa48d72480773a8895fa4d9bcbf045b2cba7c23f7adae6fc662d49b%2Fimage.png"" alt=""image.pngNaN"" /></p>",Calculators are not permitted for any of the proctored assessments. 
"Plan through the origin: <p>Hi! I was a little bit confused on the third point of the following picture.  I do not really understand why that would be a condition in order for the plane to go through the origin. </p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwdjis2njc7%2F946a6df5aa984288ab4ae20e6d375eccb679870be703b1f11b7f92e2a069c06d%2Fimage.png"" alt=""image.pngNaN"" width=""728"" height=""277"" /></p>
<p></p>
<p>Thanks! </p>","The general vector equation for a plane is of the form $$\vec{p}=\vec{u}+a\vec{v}+b\vec{w}$$, where $$\vec{u}$$ is a point on the plane. The third point says that this plane goes through the origin if the single choice $$\vec{u}=\vec{0}$$ also gives the equation of the plane.
The general vector equation for a plane is of the form $$\vec{p}=\vec{u}+a\vec{v}+b\vec{w}$$, where $$\vec{u}$$ is a point on the plane. The third point says that this plane goes through the origin if the single choice $$\vec{u}$$ also gives the equation of the plane. "
"projection of vector: I&#39;m a bit confused as to why it&#39;s wrong.<img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwayddv4r53q%2Ff38869290ac5a943c1d5b8741b6272d23b1ce557468dce066ffdba74dd0d2517%2FWechatIMG1193.jpg"" width=""1881"" height=""1386"" alt="""" />","Remember that if $$\alpha$$ is a scalar and $$\vec{v}$$ is a vector, $$\alpha\cdot\vec{v}$$ means scalar multiplication. If both $$\vec{v}$$ and $$\vec{w}$$ are vectors then $$\vec{v}\cdot\vec{w}$$ means dot product. Context is everything. 
Remember that if $$\alpha$$ is a scalar and $$\vec{v}$$ is a vector, $$\alpha\cdot\vec{v}$$ means scalar multiplication. If both $$\vec{v}$$ and $$\vec{w}$$ are vectors then $$\vec{v}\cdot\vec{w}$$ means dot product. 
Yah I don’t see why it’s wrong"
Parallel to the plane: Can someone try and explain what it means for a vector to be parallel to the plane? ,Essentially it means that the vector can be written as a linear combination of the direction vectors of the plane. 
"Linear combination: Can I determine whether vector a is a linear combination of vector b and vector c by solving system of equations? If there&#39;s a solution, then yes, vice versa.","You sure can! That will be the topic of chapter 3.
You sure can! that will be the topic of chapter 3. "
"Doubt Regarding Crowdwmark: Hi, I just wanted to confirm that the crowd mark is not updated yet for the MATH 136 course, right?<br /><br />As  it is not showing me the course yet.<br /><br />And one more thing is that where can i find the latex assignment and where to submit it.","<p>You shouldn&#39;t see anything on Crowdmark yet, this is ok.</p>
<p></p>
<p>Written Assignment 1 has not been released yet either. You can expect to see that online early next week.</p>"
"Example 2.4.6: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Fl3a6u2rficd4fp%2F2bb556b394fde272d702e09a1093a600eaf45b64649477697b8caa6236d88183%2FScreenshot_2024-01-17_at_5.49.47_PM.png"" alt=""Screenshot_2024-01-17_at_5.49.47_PM.pngNaN"" width=""445"" height=""95"" /></p>
<p></p>
<p>I am a little confused about how span works in this example. In this example, would the span of M and P be the same? If not, how would the span of M be represented as? </p>","<p>The span of a set of vectors always includes the origin (consider simply taking all of the scalars to be $$0$$).</p>
<p></p>
<p>You can clearly see that</p>
<p></p>
<p>$$\mathcal P = \operatorname{span}\left\{\begin{bmatrix} 2 \\ 4 \\ 6 \end{bmatrix}, \begin{bmatrix} -1 \\ 2 \\ -3 \end{bmatrix}\right\}$$</p>
<p></p>
<p>hence</p>
<p></p>
<p>$$\operatorname{span} \{\mathcal P\} = \mathcal P$$.</p>
<p></p>
<p>However, $$\mathcal M$$ is not the span of any set of vectors (I challenge you to think about what the span of $$\mathcal M$$ is).</p>
<p></p>
<p></p>"
"Cross product: Are we forced to use the formal formula for cross product or can we do it any way we want and still get full marks,",You can use whatever correct memory tool you have to calculate the cross product and you will get full marks. 
How do you find the distance between two parallel planes in R3: also how do you find the distance between 2 parallel lines :(,"I explore this exact question in a problem that I gave my students.  You can check out the discussion in this youtube video:  <a href=""https://youtu.be/A0UIJNdSz68?si=QOvYqGeLTLBVDA0U"" target=""_blank"" rel=""noopener noreferrer"">https://youtu.be/A0UIJNdSz68?si=QOvYqGeLTLBVDA0U</a>"
"Q8b: Can some one help me with this question? Tks!<img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwedxqjbh6yr%2F8f4e7727a043bf47e3605f23e2d3f1f7b905216494349050ca71ccb8afe921ef%2FScreenshot_2024-01-18_at_1.03.49_AM.png"" alt=""Screenshot_2024-01-18_at_1.03.49_AM.pngNaN"" />","For this question, most unfortunately, your best bet is to write out each vector in terms of its components and simply show the left and right sides are equal. 
<p>I will explain what I did.</p>
<p></p>
<p>Step 1: </p>
<p>First of all, I did cross multiplication of vector v and vector w</p>
<p>I did:</p>
<p>vector u dot &lt;(v2w3-v3w2) , -(v1w3-v3w1) , (v1w2-w2v1)&gt;^T</p>
<p></p>
<p>Step 2:</p>
<p>Then I applied dot product on vector u. I got:</p>
<p>u1v2w3-u1v3w2-u2v1w3&#43;u2v3w1&#43;u3v1w2-u3v2w1</p>
<p></p>
<p>Step 3</p>
<p>&lt;-v1(u2w3-u3w2) v2(u1v3-u3w1) -v3(u1w2 - u2w1)&gt;^T = -&lt;v1(u2w3-u3w2) - v2(u1v3-u3w1) v3(u1w2-u2w1)&gt;^T because of scalar multiplication. Think of -1 as the scalar of the vector that is distributed inside each row of the vector. </p>
<p></p>
<p>Step 4</p>
<p>Bring v1 v2 and v3 out</p>
<p>this simplifies to v dot -(u x w)</p>
<p>I hope this helps.</p>"
What will quiz 1 cover: What chapters will we be tested during quiz 1?,Check out the learn announcement. 
"Span of 2 Vectors: <p>Hey, I&#39;m having a hard time visualizing the span of 2 vectors - and how it creates a plane?</p>
<p></p>
<p>Currently, I&#39;m trying to think of it as adding a scaled vector (v) and a scaled vector (w).</p>
<p></p>
<p>So is it like the first director vector can &#34;take care of creating a line&#34; (&#34;one edge of the paper&#34;). While the second direction vector takes of &#34;creating the surface area of the paper&#34;?</p>","I think your way is perfectly valid, but the way I like to imagine a plane is to get my notebook and imagine two vectors coming out of that notebook. Then I think about how another notebook can be place in a way such that it is on top both of those vectors. I hope that makes sense
I like your way of thinking about it. It&#39;s similar to the way I think about it. "
"Q5 missing: <p>I think the solution is missing the way around right ? It is iff</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwedxqjbh6yr%2F759d91e6fdd8daaf6889c3d165bdba2487fa0ec8b962bb7e0461d7fb0bb9bed1%2FScreenshot_2024-01-18_at_4.15.21_PM.png"" alt=""Screenshot_2024-01-18_at_4.15.21_PM.pngNaN"" /></p>",Notice the arrows used are the biconditional arrows.
"Week 2 Practice, Q7: How to solve a system of 3 equations with 4 unknowns: <p>I am working on the question attached below. I have substituted the three points into the general cubic equation form $$y = ax^3 + bx^2 + cx + d$$ and I have obtained 3 equations with 4 unknowns. I am not sure how to proceed, so I was wondering if I could get a hint.</p>
<p></p>
<p>Thank you.</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwenjljntyg%2F7b3c2b3bed5c04b57db2f305efc2853e4ceef6d3dfe0a5425172844477af3018%2Fimage.png"" alt=""image.pngNaN"" /></p>
<p></p>","I think you will find next week’s material extremely relevant here. Stay tuned! 
I think you will find next week’s material extremely relevant here. Stay tuned! "
"Question about cross product: Hi, I&#39;m wondering if the question only tells us that it&#39;s two vectors in R^3 multiplied together, how do we know if we are asking for a cross product or a dot product?","Notationally, these questions appear differently. The cross product appears as $$\overrightarrow{x} \times \overrightarrow{y}$$ and the dot product appears as $$\overrightarrow{x} \cdot \overrightarrow{y}$$. You can also see an example of this in the week 1 written practice problems, question 5. Let me know if you need any more clarification! <div><br /></div><div>Edit: if you’re specifically referring to a question that says « multiply $$\overrightarrow{x}$$ and $$\overrightarrow{y}$$ in $$\mathbb{R}^3$$ », that’s pretty vague and I don’t think they would do that. If you have an example with that exact wording please send it because I’d be confused too. </div>
Notationally, these questions appear differently. The cross product appears as $$\overrightarrow{x} \times \overrightarrow{y}$$ and the dot product appears as $$\overrightarrow{x} \cdot \overrightarrow{y}$$. You can also see an example of this in the week 1 written practice problems, question 5. Let me know if you need any more clarification! 
The question will never say &#34;multiply these two vectors&#34; because that is not clear what is being asked.
The question will never say &#34;multiply these two vectors&#34; because that is not clear what is being asked. "
"Can I please be added to Crowdmark?: Hi, I enrolled in this course late and I&#39;m not in the Crowdmark. My student number is 21013490 and my email is c29yang@uwaterloo.ca","None of us have been added to crowdmark yet either since we haven’t had any assessments yet. You can also refer to @62 since they posted a similar question. The first quiz is on Monday so make sure you have a seat on odyssey for that, otherwise reach out to math136@uwaterloo.ca
As mentioned above, you don&#39;t have to worry about Crowdmark. But the roster has been synced and your name is on the roster there."
"Weekly problem: for question c, can I leave my answer as [-4, 7.5, -8.5]? or in fractions instead of leaving 1/2 outside.<img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwa7mpvvkep%2F2d4329f0597e81088a2c0fa9183edf26296db0a4c6b238fc7b4b053059c28584%2FScreenshot_2024-01-20_at_11.11.20.png"" width=""1760"" height=""460"" alt="""" />",Both answers should be accepted.
"WP1 Q8a: <p>Here are the question and solution posted for Q8a:</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwbzfpydn4na%2F772abbd73a5259c1def867940529829ffaacb88e22188faddae9992ec0310beb%2Fimage.png"" alt=""image.png"" width=""392"" height=""91"" /></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwbzfpydn4na%2F0f18f94637534779f88f2c14cb2e912463adb838bb9c988390ac42ca84137033%2Fimage.png"" alt=""image.png"" width=""336"" height=""158"" /></p>
<p>Do we need to prove it like this, or can we just use the linearity of the cross product to &#34;distribute&#34; it and then use the fact that v x v = 0?</p>","Linearity of the cross product in the first argument is not proven in the course notes (although it is proven for the second argument and follows rather straightforwardly from skew-symmetry). You should still aim to prove every fact before using it, though."
"WP1 Q2c: Does this problem cover the material of 1.7? The inner product, which I thought is not covered in our course.",The first weekly practice problem set does not cover the content of 1.7.
Are there any practice problems for Quiz 1 on Monday?: ,There are some practice problems on the learn (see weekly practice problems).
"Are we required to cite properties on the quiz: Such as the vector addition, scalar multiplication, dot product and cross product properties?","Some basic operations such as vector addition and multiplication don’t require citation, but if you use a bigger theorem or lemma such as linearity of cross product, please reference them."
