Question,Answer
"Using C for any constant -- Week MT 1a): <p>I noticed that in many of the solutions and lecture examples we denote any changes to the constant C by replacing it with $$C_0$$ or $$A$$ or some other identifier. Is it acceptable to just leave the constant as C throughout our work? </p>
<p></p>
<p>For example, for question 1a) on Week MT I simply kept the constant as C and didn&#39;t have a line &#34;where $$C_1 = \frac{C}{2}$$&#34;. </p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8iusqnz5hk%2Fb938d1406ec0ca5975ed82199fac388faae33bc72863c58915e8efb3dfc39318%2Fimage.png"" alt=""image.png"" /></p>","It doesn&#39;t really matter if you don&#39;t explicitly show that it&#39;s value changes, but it&#39;s not as formal. Doing Psets, I don&#39;t change it, but if it&#39;s on a test, I&#39;d make it more explicit just incase."
"Quiz 3 MC: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwatgzzdt48x%2F7b0a3b73210412dc7babecb6356a1c12ed60fab9744349b797d415ebe08868c3%2FScreen_Shot_2024-02-18_at_3.01.55_PM.png"" width=""542"" height=""146"" alt="""" /></p>
<p>How does this work</p>","<p>@257, check the follow-up discussions below.</p>
<p></p>
<p>I also got this question wrong but if I were to do it again I would probably go with Eric&#39;s suggestion of doing IBP with $$n=3,5,7$$ and seeing now many times it takes to solve</p>
<p></p>
<p>(it seems like it will take a long time, but you will notice terms that are identical to the $$n=3$$ case, so it doesn&#39;t take as long when you notice that pattern)</p>
<p></p>
<p>I can give this a shot and post it if you want the steps to performing this IBP</p>"
Linear DE: What is a for sure way to know if the DE is linear or not?,"<p>We look at all the terms with $$y, y', y''$$, etc. and basically see if anything &#34;funky&#34; is going on with them. Sometimes I think of it as looking for the highest power of $$y$$ (treating any derivative of $$y$$ as $$y$$) but there also cannot be any $$e^y, \sin(y), f(y)^2$$ and so on.</p>
<p></p>
<p>I&#39;m not certain on how I can define a &#34;for sure&#34; way, because it requires a little investigating sometimes, so I would recommend understanding the variety of problems that could be linear or non-linear. I&#39;ll outline a couple random examples because I think they will help more than my explanation:</p>
<p></p>
<p>Linear:</p>
<p>$$e^x\cdot\cos(x^2+2x)y+y'\ln(x)=y''$$ </p>
<p>There are no terms of $$y$$ doing anything &#34;funky&#34; like being in a trig function or being multiplied together, so this is linear</p>
<p></p>
<p>$$\frac{d^2y}{dx^2} = x^7y'''$$</p>
<p>This is kinda strange because it uses both derivative notations (so probably not good form) but I wanted to illustrate that $$\frac{d^2y}{dx^2} $$ is the same as $$y''$$ so this is also linear</p>
<p></p>
<p>Non-linear:</p>
<p>$$y\cdot y'=x$$</p>
<p>Since $$y$$ and $$y'$$ are multiplied together, it is non-linear</p>
<p></p>
<p>$$y^7=\cos(x)y'$$</p>
<p>This is a power of $$y$$ so non-linear (only powers of 1 are allowed)</p>
<p></p>
<p>$$\cos(y')=x+2$$</p>
<p>The $$y'$$ is in a trig function so non-linear</p>
<p></p>
<p>$$\sqrt y x+5 = y'$$</p>
<p>Fractional exponents are also not allowed</p>
<p></p>
<p>Here&#39;s a screenshot from lecture with more examples:</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8iusqnz5hk%2Fc8a6baece432b5cce406a6347970d6c3e4764b932850cfae9750e9a0d0dd8512%2Fimage.png"" alt=""image.png"" /></p>
<p></p>
<p>I hope that helps, maybe someone else has a more definite way of determining this, but this is what I do. I actually came up with some examples that confused me so I am gonna post them in a separate question if you want to refer to it as well.</p>
<p></p>
<p></p>
<p>The most general version of a linear ODE is</p>
<p></p>
<p>$$A_n(x) y^{(n)} + A_{n-1}(x) y^{(n-1)} + \dots + A_2(x) y'' + A_1(x) y' + A_0(x) y = B(x)$$,</p>
<p></p>
<p>where $$y^{(k)}$$ denotes the $$k$$-th derivative of $$y$$ and the $$A_k(x)$$ are any functions of $$x$$ (and not $$y$$).</p>"
"Non-linear ODE&#39;s -- manipulated into linear ODE&#39;s?: <p>If we have an ODE that is non-linear at first glance, but it can be manipulated to appear as a linear ODE, would we say it is linear or non-linear? </p>
<p></p>
<p>Here&#39;s the definition from the course notes for reference, I notice it specifically says &#34;<strong>if it</strong> <strong>can be written in the form...</strong>&#34; which implies that algebraic manipulation should be okay. </p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8iusqnz5hk%2F3414694bfda4e3588db6c05d094ead583745240a39e8b1971b86af5470b27e79%2Fimage.png"" alt=""image.png"" /></p>
<p></p>
<p>Here are some examples of what I am confused about:</p>
<p></p>
<p>$$\frac{y}{y'}=x$$</p>
<p></p>
<p>If I move $$y'$$ to the other side then it becomes linear, and $$y\equiv0$$ wouldn&#39;t be in the domain(?) so I suppose this is a valid manipulation and it is linear?</p>
<p></p>
<p>$$\cos(y')=x$$</p>
<p></p>
<p>What if I rewrite as $$y' = \arccos(x)$$ (assuming I ensure my domain is invertible), would this count as linear?</p>
<p></p>
<p>$$\ln(y')=x$$</p>
<p></p>
<p>What if I manipulate this to be $$y' = e^x$$?</p>
<p></p>
<p>Thanks for your help!</p>","<p>This is an interesting question. I would probably lean on the side of &#34;yes, if you can modify the expression into $$y' + P(x) y =Q(x)$$, then it is a first order linear ODE&#34; (and similar for anything higher order).</p>
<p></p>
<p>One subtly I suppose is that at least in the first equation, $$\frac{y}{y'} = x$$, we can&#39;t have any solutions that have $$y' \equiv 0$$. So my broader advice is that when you solve one of these ODEs (after transforming into a FOLDE), is that you check whether your solutions are all valid based on the original ODE.</p>"
Practice Midterm Solution: Will the solution of midterm be posted?,"<p>Found this in the Week MT Problems:</p>
<p></p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8iusqnz5hk%2Ffc2ff236775221b6a7ac44671a0fc2c2edc7b594b9cf9330abf6edc93e337619%2Fimage.png"" alt=""image.pngNaN"" /></p>
<p></p>
<p>Not sure if this will include solutions to both of the midterms or just one.</p>
<p></p>
<p>There are also several other Math 138 Midterm exams and their solutions available on MathSoc&#39;s website, at the following link: <a href=""https://services.mathsoc.uwaterloo.ca/university/exambank"" target=""_blank"" rel=""noopener noreferrer"">https://services.mathsoc.uwaterloo.ca/university/exambank</a> </p>
<p></p>
<p>Let me know if you have additional questions! </p>"
"Practice mid 22: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwei8tg2jp%2F6ae80cceb8aae7e03ea3d70d3b1ac81c7ebd782be197152e631c0a4887d2fb02%2FIMG_3959.jpeg"" width=""600"" height=""251"" alt="""" /><br />Does it mean there are more than one correct answer?</p>
<p></p>","There may be, yes."
"Separable DE: <p>How did we come up with this fomula?</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwb17ooi55le%2Ffeb5ca010262acea320ed38f29bf2c2636388af0290365f50257741129adcd9d%2Fimage.png"" alt=""image.png"" /></p>","<p>Are you talking about this:</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqw8iusqnz5hk%2F92a96e8ec12c34d337f5f57ae927a1ef2c629f84362e039058e1f084eb850f71%2Fimage.png"" alt=""image.png"" />?</p>
<p></p>
<p>Basically, once we have our equation in the form $$y' =f(x)g(y)$$, we can move the $$g(y)$$ to the other side and then integrate both sides, which gives us $$\int \frac{1}{g(y)}dy = \int f(x)dx$$.</p>
<p></p>
<p>Hope that helps, I can elaborate more if needed! </p>"
"Do we need to memorize any equations for any DE word problem?: <p>Would all DE equations that is needed to solve a word problem be given on an assessment or are there ones that we needa memorize?</p>
<p>For instance the logistic equation was something that the MT practice problems assumed we knew.</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwam6q3i52z9%2Fe2e48114c7954bbf28a055a8997dca43df3eed5582cc5c385315f3263feb0214%2FScreen_Shot_2024-02-18_at_9.31.59_PM.png"" alt=""Screen_Shot_2024-02-18_at_9.31.59_PM.pngNaN"" /></p>",I was under the impression that we had to memorize them all tbh 
"Are applications of DE&#39;s going to be on the midterm?: Are applications of DE&#39;s going to be on the midterm? If so, which ones are we responsible for knowing?",Yes all the ones in chapter 4
"Cooling problem: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwatgzzdt48x%2Fd40e98b745f4dda3d309b42eb946b2b770d1d5ff3cf67227dccb19051ee16bd1%2FScreen_Shot_2024-02-19_at_11.23.16_AM.png"" width=""410"" height=""187"" alt="""" /></p>
<p>Could someone explain how e^-2k become 4/5</p>",We use the info given in the first part of that sentence <div><br /></div><div>$$T(2)= 80 \Rightarrow 80 = 75e^{-2k}+20 \Rightarrow 60 = 75e^{-2k} \Rightarrow \frac{60}{75} = e^{-2k} \Rightarrow \frac{4}{5}= e^{-2k}$$</div><div><br /></div><div>Hope that helps! </div>
"Constant/Equilibrium Solutions: For separable DE&#39;s, why is it that we denote them with the equivalence sign &#34;≡&#34; instead  of &#34;=&#34;?","<p>My understanding is that this notation explicitly says &#34;y is the constant function $$\alpha$$&#34; instead of potentially implying that &#34;y is $$\alpha$$ for certain values of x&#34;. </p>
<p></p>
<p>For example, if I had $$y=5$$, then I could say $$y=x+4$$ when $$x=1$$ or something. </p>
<p></p>
<p>However, $$y\equiv5$$ is just the constant function $$f(x) = 5, \forall x\in \mathbb{R}$$</p>
<p></p>
<p>The notation $$y\equiv \alpha$$ is more like saying $$f(x) = \alpha$$, so we know that it is the constant function and not another equation to solve. </p>
<p></p>
<p>That&#39;s my take from what I&#39;ve gathered from conversations with professors, I would appreciate if someone else could weigh in on this. </p>"
"Linear DE: <p>Hi, could anyone help explain why we don&#39;t do the integral of the circled part? Thanks.</p>
<p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwb17ooi55le%2F183319798ba96cc6012f0bc2416306e71003803196634e5e522f82371c209515%2Fimage.png"" alt=""image.pngNaN"" /></p>","<p>The reason we do not compute $$\int \frac{1}{x} dx$$ is because there is a $$\ln(x)$$ factor to $$y'$$. At that point, we can also already rewrite the LHS as $$\frac{d(\ln(x)y)}{dx}$$.</p>
<p></p>
<p>To find the integrating factor, the $$y'$$ term should only have a factor of 1. In that case, the DE becomes $$y'  + \frac{y}{x\ln(x)} = \frac{e^x}{\ln(x)}$$. We can then integrate $$\frac{1}{x\ln(x)}$$ which equals $$\ln (\ln (x))$$ (choosing c = 0). By exponentiating this result, we get $$\mu (x) = \ln(x)$$, as obtained in the solution.</p>"
"Week Before Midterm - Q7 Part(b) i&#xff1a;dropping absolute sign when calculating integrating factor: <p><img src=""/redirect/s3?bucket=uploads&amp;prefix=paste%2Flkqwa8mrv3il6%2F894c1fee8d27a9b7f06403fc1bd7f5ba68ab2c3a247a07b255487de84759a555%2Fimage.png"" alt=""image.png"" /></p>
<p>In this question, the answer key drops the absolute value sign for x when getting 1/x as the integrating factor. In what situation are we allowed to do so?</p>","You can always drop absolute value brackets and &#43;C for the integrating factor since it all cancels out when you multiply it out in the equation. <div><br /></div><div>Try keeping the absolute value brackets and &#43;C when doing a practice problem, see what happens! </div>"
When to use integration factor?: I am kind of confused when I should use the integration factor and when I directly do the integration on both sides? Some separable DEs can be rearranged to look like the separable form y&#39; = f(x)g(y).,"If the equation is separable, go with integrating both sides because it’s usually easier. We use the FOLDE method with the integration factor generally when we cannot rewrite the equation as separable. That method takes longer (at least from my experience) so the separable method is preferable. <div><br /></div><div>Do you have a specific example where you are unsure which method to use? It might help if I explain a particular case that you are stuck on.</div><div><br /></div><div>I hope my explanation helped, let me know if you have any other questions!</div>"
"Practice Midterm 23W Short Answer 4: <p>Hello,</p>
<p></p>
<p>This question asks us to state the Riemann Sum of $$f(x) = sin(x)$$ for [0, $$\pi$$/2]. I understand what the formula should be and could state that. I&#39;m unsure of if they&#39;re looking for a calculated final value. If so, how would you go about calculating that, since you can&#39;t factor 1/n out the same way or apply the known formulas for sums of i since it&#39;s embedded in a trigonometric function?</p>
<p></p>
<p>Any clarification you can provide would be greatly appreciated!</p>","They&#39;re not asking you to calculate it, just write down the sum. The integral is too difficult to calculate by hand -- we need the FTC."
